JumpStartFund	|foundation=  
	Southern California
Jumpstarter, Inc.	|foundation=  
	El Segundo, California
TexTrace AG	| foundation       = &lt;!-- City, Country ({{Start date|YYYY|MM|DD}}) --&gt;
	Frick

	| foundation       = &lt;!-- City, Country ({{Start date|YYYY|MM|DD}}) --&gt;
	Frick
Carriage &amp; Wagon Workshop, Jagadhari	|foundation        = 
	San Francisco|San Francisco, CA
Gozo Channel Line	1979	
'''Industrial Promotion &amp; Investment Corporation of Odisha Limited'''	1973	Bhubaneswar, Odisha
BYK Additives &amp; Instruments	2012	Wesel 
Dickiesstore	2005	Ripley, Derbyshire
|	1897	New York, New York|NY
Bliss GVS Pharma LTD.	1984	Higashi Ginza, Tokyo 
      <model>wikitext</model>
	1987	Tsim Sha Tsui
 Swanson Industries	1964	Strata 100, F. Ortigas Jr. Road, Ortigas Center, Pasig City
Chandigarh Transport Undertaking	1966	Chandigarh
	1994	
             Kuhn Group	1828	    Saverne
Picture Proud	2004	Davenrty, East Midlands
FRIWO Gerätebau GmbH	1971	Kings County, New York
Nascotours S.A.E	1948	Royal Tunbridge Wells
Mandaue Foam Industries Inc.	| foundation =          &lt;!-- [if known: {{start date|YYYY|MM|DD}} in] [city], [country] --&gt;
	
General Tyre &amp; Rubber Company of Pakistan Limited	1963	Kuala Lumpur
Siyaram	 | foundation       = 
	Mumbai
      <model>wikitext</model>
	1961	85 Castlereagh Street, Sydney|Castlereagh Street&lt;br&gt;Sydney, New South Wales|Sydney 2000
	1961	85 Castlereagh Street, Sydney|Castlereagh Street&lt;br&gt;Sydney, New South Wales|Sydney 2000
United Electrical Industries Ltd.	1950	Kollam|Kollam (Quilon)
Genplan Institute of Moscow	1900	
Wagner Manufacturing Company	1891	Sidney, Ohio
Ping-Pong Depot	| foundation =          
	Laval
Emlin Cosmetics	1963	Morganton, NC
Dr. Fox Online Pharmacy	2010	
Wako Pure Chemical Industries, Ltd.	1922	1-2 Doshomachi 3-Chome, Chuo-ku, Osaka 540-8605
London Tradition Ltd	2001	96B Wallis Road, Homerton, London Borough of Hackney|Hackney, London
Roehl Transport, Inc. 	1962	Marshfield, Wisconsin
EnvisionTEC	2002	 Westwood, Los Angeles
Modelbane Europa	2014	Hadsten, Denmark
CJSC HC Airports of Regions	| foundation       = 
	Moscow, Moscow Oblast
 MSTC Ltd.	1964	
Lampin Corporation	1964	Uxbridge, Massachusetts
Biomatters Limited	1814	
Navitaire	1993	
A.L.B Watches	2012	Toulouse
''Compagnie générale transaérienne''	1909	
FRP Holding, Inc.	1988	Monroe, Ohio
Boltons	1888	West Perth, Western Australia|West Perth
JW Bolton	1972	Kewdale, Western Australia|Kewdale
General Aviation Design Bureau of Ukraine	| foundation       = &lt;!-- {{Start date|YYYY|MM|DD}} --&gt;
	Kiev
Corporation «Proekt-technika»	1988	Oryol, Shumerlya
Sequans Communications	2003	Paris
Peter Vardy Ltd	| foundation =          &lt;!-- [if known: {{start date|YYYY|MM|DD}} in [city], [country] --&gt;
	Glasgow
Saba Foulad Zagros	2009	
Compagnie générale transsaharienne	1923	
BMG Labtech	1989	Ortenberg
 Contship Italia Group	1969	Melzo (MI), Italy
      <model>wikitext</model>
	| foundation = 
	Sacramento, California
G-Form, LLC.	2010	Toronto, Ontario
Ironbark Zinc	2006	Toronto, Ontario
''Chantiers aéronavals Étienne Romano''	1929	
Fernox	1964	Working
Bruunshaab Gamle Papfabrik	1821	Bangalore
	2014	Gilbert, South Carolina
Inter Shipping	| foundation       =  
	
Travancore Cocotuft Pvt. Ltd.	|foundation     = 
	Nashik, Maharashtra
Skyleader a.s.	| foundation       = &lt;!-- {{Start date|YYYY|MM|DD}} --&gt;
	Jihlava
Adamant Co., Ltd.&lt;br /&gt;アダマンド株式会社	1957	 Adachi, Tokyo
[[Image:CBIG Consulting.jpg|250px|CBIG Consulting]]	2002	Clayton-le-Moors
Howard Hughes Engineering Pty Ltd	1970	Ballina, New South Wales
Ayre Acoustics	2012	Syracuse, NY
ORS	1982	Ankara
 McGuire and Hester	1947	San Carlos, California|San Carlos, California
Atlas Entertainment	1990	Los Angeles
IronFX	2010	Limassol
B.A. Schiff &amp; Associates	1950	Miami, Florida
Sumitomo Riko Co. Ltd.	1929	Texas
Michael Rath Trombones	1970	
''Société Aérienne Bordelaise''	1930	
Forat Music and Electronics	1986	Delhi
Orient Electric Limited	1954	New Delhi &lt;ref&gt;{{cite web|url=http://www.orientelectric.com/contactus/corporate-office.aspx |title=Corporate Office |publisher=orientelectric.com |date= |accessdate=2015-02-04}}&lt;/ref&gt;
''Société Française de Construction Aéronautique''	1934	
Kerala State Road Transport Corporation	|foundation =  
	Thiruvananthapuram, Kerala
''Société des Avions Michel Wibault''	1919	
Polygon Bikes |	1965	Yangon
Kemps	1914	St. Paul, Minnesota,&lt;br&gt;United States
      <model>wikitext</model>
	|foundation=  
	
Hyperloop Technologies	|foundation=  
	
J.P. Cooke Company	2015	
      <model>wikitext</model>
	2012	Le Mans
Arsham Machine Farzam.	2011	Tehran
J. K. Gill	1980	Portland, Oregon
Polin Waterparks	1976	Istanbul
Parvathy Mills Ltd.	1884	Kollam|Kollam (Quilon)
Alapont Group	1960	Alcira
Basler AG|	1988	Ahrensburg |
Falck	2000	Sesto San Giovanni
